"tconst","averageRating","numVotes"
"tt7019028",5.9,446
"tt7020078",7,27
"tt7020164",7,9
"tt7020532",7.9,1649
"tt7020608",7.4,1699
"tt7022508",6,15
"tt7022666",8.3,28
"tt7022748",7.3,872
"tt7023206",8.6,44
"tt7023474",8.3,330
"tt7024200",8.2,7
"tt7024616",7.5,96
"tt7024670",7.9,44
"tt7024956",7.9,225
"tt7025644",4.8,23
"tt7026436",5.3,182
"tt7027950",8.4,26
"tt7028000",5,5
"tt7028664",7.8,6
"tt7030016",7.1,10
"tt7030544",5.9,19
"tt7030950",9.2,17
"tt7031398",5.9,52
"tt7031470",3.7,33
"tt7032374",7.4,84
"tt7033122",7.5,220
"tt7033216",7,5
"tt7033682",5.6,5
"tt7033860",9.5,6
"tt7034176",7.5,52
"tt7034646",6.1,848
"tt7035576",7.4,1488
"tt7035992",4.3,65
"tt7036530",2.1,204
"tt7037318",7,111
"tt7037590",6.2,19
"tt7037778",7.5,68
"tt7038098",7,102
"tt7038342",7.6,30
"tt7038964",6.9,164
"tt7040156",6.3,22
"tt7040236",8,30
"tt7040500",7.3,270
"tt7040832",5.5,134
"tt7042042",4.8,9
"tt7042146",7.9,6382
"tt7042814",8.1,143
"tt7043380",5.8,3239
"tt7043460",8.8,156
"tt7043778",5.5,38
"tt7044550",6.9,37
"tt7044982",6.4,5
"tt7045034",6.8,783
"tt7045502",8.4,51
"tt7045508",6.2,47
"tt7046200",8.3,611
"tt7048386",7.8,1328
"tt7049218",6.9,10
"tt7049444",7.9,146
"tt7049526",5.1,26
"tt7050084",7,508
"tt7050804",8.8,6
"tt7050874",4.8,6
"tt7050910",7.7,45
"tt7050978",6.6,134
"tt7051242",6.2,67
"tt7052634",8.4,1657
"tt7053188",7,17868
"tt7053920",7.9,5963
"tt7054122",8.4,39
"tt7054166",4.5,10
"tt7054218",6.9,21
"tt7054266",5.5,13
"tt7054428",8.4,11
"tt7054676",5.8,16
"tt7054842",7.2,29
"tt7056596",9.2,14
"tt7056740",7,7
"tt7056766",7.3,300
"tt7057612",6.9,7
"tt7058114",3.9,12
"tt7058158",5.6,38
"tt7058506",6.9,13
"tt7058822",6.1,74
"tt7059774",7.4,2232
"tt7059810",7.2,6
"tt7060662",4.1,91
"tt7060700",5.6,28
"tt7060712",6.3,82
"tt7060976",2.3,22
"tt7061200",8.2,406
"tt7061210",6.3,6
"tt7061840",8,56
"tt7061876",7.9,30
"tt7062438",4,74
"tt7062572",8.1,11
"tt7062944",5.5,15
"tt7064344",7.3,13
"tt7064768",2.2,7
"tt7066164",7.8,21
"tt7067008",6.1,34
"tt7067376",8,11
"tt7067624",4.2,68
"tt7068580",7.3,691
"tt7068626",7.4,47
"tt7069178",6,228
"tt7070028",8.4,8
"tt7070166",7.2,51
"tt7070302",7.8,289
"tt7070862",8.8,37
"tt7070874",6.4,13
"tt7071682",7.5,13
"tt7074926",7.2,15
"tt7074940",7,130
"tt7074992",6.9,405
"tt7075002",8.1,13
"tt7075006",6.5,14
"tt7075142",4.9,33
"tt7075174",7.8,13
"tt7075822",8.1,7
"tt7077616",8.2,763
"tt7078566",8.9,12
"tt7078684",7,7
"tt7078710",7.5,21797
"tt7080302",7.8,19
"tt7080842",7.9,12
"tt7081108",2.2,11
"tt7081512",6.8,98
"tt7081732",6.7,14
"tt7081794",7,12
"tt7082442",7,1780
"tt7083006",6.6,1753
"tt7084418",3.4,169
"tt7084536",7.7,1087
"tt7084600",5.2,25
"tt7084640",4.3,131
"tt7084920",5.8,516
"tt7085256",8.3,434
"tt7086658",7.3,6
"tt7087260",7.4,8616
"tt7087496",8.9,236
"tt7087538",6.8,6
"tt7087776",7.7,17
"tt7087992",5.8,9
"tt7088016",2.7,48
"tt7088070",7.8,24
"tt7088260",7.5,35
"tt7090024",9,7
"tt7090086",7,7
"tt7090410",8,8
"tt7090454",7.5,73
"tt7090726",7.8,14
"tt7090762",6.9,8
"tt7090918",6.5,125
"tt7092548",6.6,8
"tt7093138",9.3,51
"tt7093614",8.5,17
"tt7094426",9.3,24
"tt7094632",7.9,50
"tt7094668",7,7
"tt7094780",8.7,8939
"tt7094798",7.3,312
"tt7094842",7.2,52
"tt7094874",8,1691
"tt7094904",6.2,123
"tt7094956",6.4,31
"tt7095008",6.8,75
"tt7095194",7.3,2955
"tt7095206",3.3,12
"tt7096008",7.7,13
"tt7097712",6.8,7
"tt7099078",8,8
"tt7099138",7.9,16
"tt7099334",8,5532
"tt7099552",7.5,81
"tt7099586",3.4,9
"tt7099602",7.2,556
"tt7101690",5.2,14
"tt7101966",6.2,66
"tt7102768",9.2,7
"tt7102832",8,31
"tt7103202",8.9,9
"tt7105450",8.5,7
"tt7105558",9,12
"tt7105584",3.2,16
"tt7105684",2.5,10
"tt7105714",5.3,9
"tt7105798",5,12
"tt7106084",6.5,24
"tt7106096",8.3,27
"tt7106562",8,31
"tt7106722",7.4,110
"tt7106948",8.7,16
"tt7107142",6.5,61
"tt7107226",5.6,439
"tt7107518",6.6,1372
"tt7107680",7.9,15
"tt7107778",8.3,17
"tt7107810",4.7,154
"tt7108160",6.8,67
"tt7108670",8.8,6
"tt7108906",6.8,48
"tt7109134",6.3,6
"tt7109482",9.3,13
"tt7111482",6.7,11
"tt7111890",8.2,14
"tt7112114",7.4,132
"tt7112142",6.2,14
"tt7112156",6.9,948
"tt7112626",8.1,24
"tt7115498",7,4563
"tt7115656",6.7,2649
"tt7115722",8.2,40
"tt7115994",5.3,8
"tt7116300",6.6,597
"tt7116316",8.8,9
"tt7117634",7.4,1485
"tt7118252",7.4,8
"tt7118596",5,701
"tt7119232",8.4,21
"tt7119536",6.6,303
"tt7119542",8.6,7
"tt7119776",9.2,17
"tt7120414",7.6,16
"tt7120568",6.9,74
"tt7120634",7.5,11
"tt7120662",8.5,49657
"tt7120888",5.4,203
"tt7120972",6.7,143
"tt7121818",5.1,77
"tt7121864",7.5,96
"tt7122040",1.7,13
"tt7122124",8.2,265
"tt7122130",3,10
"tt7122400",8.2,34
"tt7122438",5.5,11
"tt7122440",5,484
"tt7122766",6,224
"tt7124066",7.2,1104
"tt7124100",8.1,15
"tt7124372",6.1,41
"tt7124798",7.2,12
"tt7124904",5.1,136
"tt7126348",5.4,48
"tt7126652",8.6,93
"tt7126748",5.3,10
"tt7126878",7.4,17
"tt7126882",7.8,27
"tt7127010",8,20
"tt7127048",3.4,20
"tt7127148",2,14
"tt7127332",6.6,17
"tt7127466",7.7,22
"tt7128052",7.9,109
"tt7130372",6.7,25
"tt7130382",6.2,6
"tt7130388",6.1,23
"tt7130992",7.2,826
"tt7131032",4.7,189
"tt7131118",7.7,96
"tt7131418",7.6,94
"tt7131688",6.7,18
"tt7131694",7,21
"tt7131720",7.1,11320
"tt7132824",8.7,37
"tt7132978",5.3,60
"tt7133000",4,10
"tt7134262",4.6,77
"tt7134768",7.5,8
"tt7134908",7.3,84816
"tt7135754",3.8,29
"tt7136584",7.3,129
"tt7136766",7.9,28
"tt7136918",6.2,21
"tt7136920",7.8,11
"tt7136974",8.4,10
"tt7137252",8.4,15
"tt7137290",9.5,779
"tt7137306",5.6,1503
"tt7137818",7.2,46
"tt7138040",7.2,26
"tt7138426",6.8,660
"tt7139136",9.1,25
"tt7139502",6.3,72
"tt7140432",6.7,120
"tt7140750",7.7,66
"tt7141150",6.6,14
"tt7141390",6.6,7
"tt7141540",7.2,130
"tt7141872",9.1,41
"tt7141916",5.5,34
"tt7141968",6.4,5
"tt7142196",8.7,46
"tt7142738",3.9,228
"tt7143342",6.4,34
"tt7143414",6.2,7
"tt7144536",7.8,14
"tt7144746",7.1,7
"tt7145804",4.8,221
"tt7145970",4.7,38
"tt7146326",6.5,1251
"tt7146694",8.2,22
"tt7147632",8.2,10
"tt7147976",8.5,8
"tt7148058",5,854
"tt7148070",8.6,36
"tt7149430",5.7,43
"tt7149818",7.5,47
"tt7150004",7.9,66
"tt7150060",6.9,1140
"tt7150112",6.4,8
"tt7150174",8.4,8
"tt7150392",4,71
"tt7150584",5.5,235
"tt7151452",7.1,137
"tt7151510",6.4,7263
"tt7151524",8.3,20
"tt7151570",7.5,164
"tt7151584",7.2,1921
"tt7151590",1.2,12
"tt7151596",7.9,397
"tt7151598",1.2,14
"tt7151624",6.3,33
"tt7151738",7.1,71
"tt7151780",6.1,19
"tt7152616",8.2,143
"tt7152716",6.5,10
"tt7153034",6.8,2736
"tt7153124",8,9
"tt7153270",6.6,16
"tt7153382",6.4,28
"tt7153518",8.6,12
"tt7154572",7.7,20
"tt7155018",2.9,268
"tt7155558",8.7,20
"tt7156002",6.2,10
"tt7156016",6.3,89
"tt7156402",8,573
"tt7156624",8.2,8
"tt7156654",5.4,9
"tt7156670",5.5,23
"tt7158674",6.1,127
"tt7158970",7.6,34
"tt7158972",5.6,721
"tt7159252",7.5,6
"tt7159998",8.9,12
"tt7160132",8.8,12
"tt7160150",8.8,9
"tt7160640",7.5,96
"tt7161104",7.8,792
"tt7161218",6.1,344
"tt7161312",7.8,6193
"tt7161776",5.6,19
"tt7161796",7.7,21
"tt7161862",3.9,5685
"tt7162124",6.3,67
"tt7162434",4.1,30
"tt7163698",6.7,1600
"tt7164010",7.2,59
"tt7164372",6.4,8
"tt7164814",6,36
"tt7165256",7.4,1094
"tt7165904",7.5,2775
"tt7166296",8.4,81
"tt7166518",5.9,72
"tt7167690",7.6,85
"tt7167974",7,54
"tt7168094",3.8,13
"tt7168690",8.9,80
"tt7169042",6.6,5
"tt7169576",7.1,68
"tt7170638",8.5,775
"tt7170694",8.3,9
"tt7171344",8.4,7
"tt7171894",7.2,16
"tt7172080",6.8,1545
"tt7172230",4.3,724
"tt7174206",8.1,46
"tt7174218",7.2,1271
"tt7174362",6.8,15
"tt7174736",6.9,59
"tt7174764",6.4,1860
"tt7174850",8.6,426
"tt7176580",7.8,7
"tt7177206",9.2,7
"tt7177238",8,16
"tt7177284",5.8,38
"tt7177590",7,22
"tt7177890",7.3,10714
"tt7178034",7.5,90
"tt7178294",5.4,22
"tt7178298",7.7,186
"tt7179002",8.4,17
"tt7179032",5,24
"tt7179652",8.2,16
"tt7180378",7.5,19
"tt7180734",7.3,220
"tt7180738",7.6,37
"tt7180852",7.6,1089
"tt7180934",7.2,768
"tt7181728",7.7,294
"tt7182088",4.2,93
"tt7182156",8.6,14
"tt7182824",7.5,26
"tt7183036",6.3,10
"tt7183074",7,6512
"tt7183282",4.8,823
"tt7183310",6.9,26
"tt7183732",6.7,45
"tt7183924",8.5,27
"tt7186134",8.8,483
"tt7186588",6.9,8332
"tt7187044",7.6,14783
"tt7187776",8,26
"tt7187894",6.9,12
"tt7188228",7.3,18
"tt7188736",6.5,312
"tt7188866",8.4,9
"tt7188954",5.4,7
"tt7188964",7.3,47
"tt7189352",3.8,8
"tt7189408",3.3,19
"tt7189506",7.3,391
"tt7192290",7.5,30
"tt7192414",8,42
"tt7192552",8,44
"tt7192616",8.6,7
"tt7193226",3,13
"tt7193234",5.7,22
"tt7193256",5.5,12
"tt7193314",5.4,11
"tt7194490",6.7,587
"tt7194736",7.5,284
"tt7194764",8.8,1785
"tt7195498",6.5,31
"tt7197136",7.2,80
"tt7197316",6.3,105
"tt7197320",6,6
"tt7197558",7,1002
"tt7197684",7.9,15468
"tt7197710",6.5,148
"tt7197854",8.1,14
"tt7198836",8.1,20
"tt7199424",5.9,14
"tt7199904",7.8,97
"tt7199936",8.2,18
"tt7200884",7.7,179
"tt7200958",6.8,293
"tt7203552",8.2,110371
"tt7204170",7.2,27
"tt7204310",7.3,36
"tt7204344",9,10
"tt7204366",6.3,252
"tt7205006",4.5,16
"tt7205088",7.6,192
"tt7205164",5.6,291
"tt7205552",7.1,471
"tt7206434",6.3,24
"tt7206632",8.8,82
"tt7207348",8.3,6
"tt7207430",7.8,110
"tt7207922",7.3,7
"tt7208026",6.3,206
"tt7208182",7,598
"tt7208216",7,138
"tt7208638",8.2,19
"tt7209010",8.3,37
"tt7209820",5.8,10
"tt7210448",7,2398
"tt7211248",7.6,9
"tt7211494",6.3,10
"tt7211506",7.4,31
"tt7211556",8.2,20
"tt7211600",7,405
"tt7211618",8.2,14889
"tt7211694",6.6,74
"tt7211840",6.4,21
"tt7212136",8.6,1394
"tt7212394",8,16
"tt7212772",5.4,7
"tt7213062",4.3,9
"tt7213072",1.6,13
"tt7213334",5.3,10
"tt7213350",3.4,11
"tt7213912",1.1,13
"tt7213976",1,10
"tt7213986",4.2,12
"tt7214012",5.9,11
"tt7214114",8.9,113
"tt7214118",2,10
"tt7214462",4,9
"tt7214622",6.8,457
"tt7215612",4.8,7
"tt7215778",6,9
"tt7215846",1.3,11
"tt7216008",1.4,13
"tt7216288",6.6,104
"tt7216296",8.7,20
"tt7216636",7.7,5296
"tt7216642",7.4,54
"tt7216712",7.3,269
"tt7216954",8.7,616
"tt7217126",7.7,20
"tt7217186",7.2,24
"tt7217374",7.2,5161
"tt7217498",6.4,617
"tt7218390",6.7,56
"tt7218588",5.3,210
"tt7218884",5.6,8
"tt7219522",8.5,6
"tt7219672",7.5,22
"tt7220058",6.3,111
"tt7221066",5.5,39
"tt7221380",8,34
"tt7221388",8.5,194581
"tt7221438",2,14
"tt7222086",8.4,13215
"tt7222090",8.5,115
"tt7222408",6.2,19
"tt7222902",8.8,372
"tt7224304",5.1,9
"tt7224504",6.6,1315
"tt7224572",5.4,92
"tt7224602",6.7,24
"tt7224628",6.6,176
"tt7224716",3.7,8
"tt7224730",6.1,11
"tt7224736",2.3,13
"tt7224784",1.2,12
"tt7224794",6.9,147
"tt7224848",7.4,152
"tt7224912",8.7,8
"tt7224994",7.2,624
"tt7225000",7.3,11
"tt7225566",6.8,85
"tt7225594",8.4,17
"tt7226940",6.5,3117
"tt7227102",5,14
"tt7227158",5,29
"tt7227748",7.8,22
"tt7229822",8.9,55
"tt7229824",6.8,8
"tt7229828",7.9,26
"tt7230380",4.4,7
"tt7230386",7.8,10
"tt7230394",4,63
"tt7230800",8,8
"tt7230846",6.8,1527
"tt7230898",6.6,873
"tt7231046",5,29
"tt7233036",8,6
"tt7234258",8.5,34
"tt7234282",4.6,5
"tt7234598",5.9,368
"tt7234608",7.4,16
"tt7234712",8.4,103
"tt7234868",6.5,18
"tt7235018",7.3,50
"tt7235406",4.2,812
"tt7235466",7.9,39924
"tt7236124",8.1,102
"tt7236768",5.9,12
"tt7236776",3.6,19
"tt7236786",7.3,9
"tt7236852",7.2,8
"tt7237764",7.7,14
"tt7238456",9.2,7
"tt7238684",7.2,25
"tt7238930",3.6,8
"tt7239256",6.9,2278
"tt7239268",7,210
"tt7241134",7.4,22
"tt7241468",2.6,190
"tt7241814",7.1,8
"tt7242698",8.1,16
"tt7242700",8.8,70
"tt7242816",7.6,9205
"tt7243132",8.5,7
"tt7243824",6.3,90
"tt7244118",4.8,87
"tt7244854",4.7,133
"tt7245078",7.1,18
"tt7246360",7.4,5
"tt7246394",6,660
"tt7246908",7.5,422
"tt7247242",6.9,17
"tt7247374",5.9,15
"tt7247724",5.8,41
"tt7248418",2.3,9
"tt7248836",1,12
"tt7248922",3.2,11
"tt7249214",9.1,38
"tt7251762",5.7,107
"tt7252082",5.5,7
"tt7252086",8.4,149
"tt7252220",5.2,364
"tt7252786",7.5,14
"tt7252812",6.8,1231
"tt7252942",5.4,20
"tt7254486",6.7,158
"tt7254614",7.9,35
"tt7255272",7.2,1400
"tt7255502",8.2,41850
"tt7255816",5.3,64
"tt7255952",6.8,175
"tt7256296",7.3,174
"tt7256332",5.6,9
"tt7256442",6.8,55
"tt7256504",8,761
"tt7256574",5.9,220
"tt7257234",8.7,8
"tt7257898",7.9,49
"tt7257956",6.4,6
"tt7259228",5.5,35
"tt7259526",5.4,54
"tt7259656",8.7,20
"tt7259746",8.5,20211
"tt7260110",4,13
"tt7261310",5,190
"tt7261848",7.3,85
"tt7262218",5.4,379
"tt7262394",2.6,157
"tt7262408",8.4,11
"tt7262822",8.1,10
"tt7263154",7.8,18530
"tt7263228",9.6,10
"tt7263234",8.3,59
"tt7263308",8.3,14
"tt7263326",8.3,16
"tt7263328",7.7,9895
"tt7263380",6.5,293
"tt7264084",6.1,122
"tt7264112",7.6,29
"tt7264148",5.8,33
"tt7265260",6.9,13
"tt7266094",8,98
"tt7266224",5.6,12
"tt7267200",7.9,59
"tt7267382",6.2,19
"tt7267436",7.5,82
"tt7267968",7.4,98
"tt7268028",8.4,41
"tt7268752",1.7,53
"tt7268754",4.5,17
"tt7269100",8.2,4029
"tt7269226",5.7,46
"tt7269378",5.5,33
"tt7270650",9.2,11
"tt7271588",7.2,47
"tt7272010",6.6,26
"tt7272060",7.3,15
"tt7272278",5.2,7
"tt7272360",9,5
"tt7272474",8.8,78
"tt7274854",8.6,43
"tt7275066",4.9,24
"tt7275370",6.2,8
"tt7275814",8.5,24
"tt7275886",7.7,14
"tt7276352",7.8,217
"tt7277876",7.2,502
"tt7278232",6.5,753
"tt7278498",7.4,99
"tt7278550",7.3,403
"tt7278588",8.1,6161
"tt7278862",8.6,16434
"tt7279134",5.1,12
"tt7279136",6.7,8
"tt7279240",7.5,38
"tt7280804",7.3,109
"tt7280842",8.9,28
"tt7280994",8.6,9
"tt7281230",8.7,29
"tt7281488",7.7,29
"tt7281630",6.7,1327
"tt7282386",7.7,15
"tt7282674",8.1,149
"tt7284466",7.1,152
"tt7285124",5.4,12
"tt7286058",6.8,6
"tt7286078",6.4,233
"tt7286156",6.6,229
"tt7286488",3.4,291
"tt7286962",6.1,341
"tt7287014",6.7,179
"tt7288952",8.7,72
"tt7289190",8.6,6
"tt7289544",8.6,19
"tt7289664",8.8,65
"tt7290228",7.1,84
"tt7290722",7.2,15
"tt7290998",6.6,21
"tt7291924",8.2,284
"tt7292950",6,649
"tt7293016",7.4,1273
"tt7293158",6.8,200
"tt7294498",7.4,582
"tt7294882",7.2,11
"tt7295374",7.5,31
"tt7296380",3.9,375
"tt7297252",8,34
"tt7297280",8.9,54
"tt7297802",7.5,222
"tt7297872",8,31
"tt7298040",7.7,43
"tt7298126",8,21
"tt7298596",7.5,4495
"tt7298976",7.8,4334
"tt7300828",6.4,12
"tt7301224",2.9,213
"tt7301292",8.8,106
"tt7304018",2.2,16
"tt7304076",4.4,9
"tt7304274",7.7,29
"tt7304326",4.9,29
"tt7304726",8.5,14
"tt7305166",6.5,914
"tt7306102",4.9,139
"tt7307514",4.2,13
"tt7307928",8.2,31
"tt7308462",8.5,11
"tt7308488",4.3,141
"tt7308578",8,38
"tt7309716",6.9,23
"tt7309784",10,6
"tt7309926",7.7,8
"tt7310858",8.2,31
"tt7310890",8.3,43
"tt7310898",8.8,5
"tt7310982",5.5,25
"tt7311010",8.6,451
"tt7311012",8.3,117
"tt7311050",8.1,23
"tt7311322",7.3,7
"tt7311550",7.4,335
"tt7311616",5.7,25
"tt7311640",6.2,337
"tt7311724",8,549
"tt7311900",4.9,849
"tt7312040",8.2,233
"tt7313410",6.2,37
"tt7313412",5.3,11
"tt7313866",6.8,10
"tt7314826",8.1,140
"tt7314888",7.3,23
"tt7314988",7.4,66
"tt7315208",8.2,36
"tt7315692",7.4,8
"tt7315814",6,11
"tt7315916",5.9,84
"tt7316232",4.5,64
"tt7316998",7.8,814
"tt7317178",5.4,127
"tt7317360",4.7,528
"tt7317406",7.2,31
"tt7317846",7.4,13
"tt7318380",7.8,8
"tt7318382",8,24
"tt7318542",8,11
"tt7318760",7.5,8
"tt7318766",6.8,7
"tt7318880",6.1,371
"tt7319162",5.6,13
"tt7319416",8.5,13
"tt7320300",7.5,3806
"tt7320356",7.2,34
"tt7320430",8.1,16
"tt7321336",7.4,7
"tt7321342",6.6,32
"tt7321526",6.4,39
"tt7321906",7.4,323
"tt7322648",8.4,7
"tt7322926",6.6,196
"tt7323574",6,52
"tt7323602",7.2,9
"tt7323900",6.6,10
"tt7325262",8.5,38
"tt7326146",9.2,151
"tt7326322",7.7,3482
"tt7326518",6.2,5
"tt7326714",3.3,7
"tt7327448",9.4,108
"tt7328194",7.3,112
"tt7328308",7.7,54
"tt7328360",5.6,108
"tt7329308",6.8,6
"tt7329322",7.5,89
"tt7329446",7.2,13
"tt7330496",8.1,25
"tt7330510",4.4,79
"tt7331074",4.6,7
"tt7331172",7.4,27
"tt7331194",8.2,42
"tt7331764",5.4,76
"tt7332358",7.6,472
"tt7332670",6.9,274
"tt7332868",6.3,194
"tt7333042",7.2,15
"tt7333146",5,20
"tt7333970",6.7,666
"tt7334734",7.9,12
"tt7334850",7.3,8
"tt7334868",8.4,161
"tt7334894",6.8,1152
"tt7334966",8.8,165
"tt7335170",9,11
"tt7335366",7.7,16
"tt7336254",5.7,64
"tt7336314",8.6,21
"tt7336468",4.8,18
"tt7336640",6.1,25
"tt7336778",6.8,2528
"tt7339104",8.2,14
"tt7340066",6,9
"tt7340800",6.9,822
"tt7341886",8,8
"tt7341934",8.2,965
"tt7342786",5.5,13
"tt7343302",6.9,22
"tt7343354",3,8
"tt7343520",7.8,293
"tt7343772",6.9,26
"tt7343832",6,3508
"tt7344644",6.6,202
"tt7345356",7.8,79
"tt7345380",6.6,601
"tt7345482",8.2,15
"tt7345688",6,10
"tt7346820",6.3,239
"tt7347346",6.9,13
"tt7347676",7.5,93
"tt7349016",6.8,1944
"tt7349032",5.8,11
"tt7349342",7.3,31
"tt7349602",7.5,5579
"tt7349730",5.4,157
"tt7349888",6.3,23
"tt7349904",5.5,50
"tt7350428",6.9,91
"tt7350696",1.8,27
"tt7350706",4.3,20
"tt7350790",6.1,679
"tt7351242",7.2,66
"tt7351702",6.5,256
"tt7351734",5.6,40
"tt7352676",5.6,106
"tt7352754",4.5,20
"tt7353654",7.9,17
"tt7353808",6.4,14
"tt7354432",8.8,7
"tt7354576",3,28
"tt7354646",9.6,29
"tt7356206",5.5,721
"tt7356518",5.5,345
"tt7356782",8.2,36
"tt7356892",5.3,14
"tt7357050",7.6,27
"tt7357626",7.5,54
"tt7357672",8.3,2841
"tt7358910",7.6,63
"tt7358952",9.2,14
"tt7359096",8.1,11
"tt7360806",8.5,13
"tt7361424",7.7,43
"tt7361550",8.1,8
"tt7361586",8.3,59
"tt7361794",5.1,12
"tt7362280",5.7,14
"tt7363748",7.3,16
"tt7364168",4,145
"tt7364546",7,197
"tt7365280",8,9
"tt7365526",7,94
"tt7365590",7.2,14
"tt7365596",5.6,158
"tt7366792",6.5,36
"tt7367092",2.7,21
"tt7367924",6.6,98
"tt7368008",7.5,331
"tt7368150",6.9,57
"tt7368268",6.7,192
"tt7368286",3.1,11
"tt7368796",8.4,144
"tt7368898",5.5,13
"tt7369770",5.4,1044
"tt7369974",7.2,1558
"tt7370220",8.3,14
"tt7370506",5.5,72
"tt7370908",4.4,217
"tt7371580",8.9,20
"tt7371654",7.1,9
"tt7371666",6.8,4009
"tt7371896",6.6,3593
"tt7371948",7.3,29
"tt7372098",7.4,292
"tt7372548",8,19
"tt7374198",1.7,29
"tt7374240",7.5,1715
"tt7374508",7,33
"tt7374730",4.5,11
"tt7374740",7.5,24
"tt7374744",4.4,15
"tt7375028",8.1,219
"tt7375404",8,19397
"tt7375538",8.6,11
"tt7378194",8.6,5
"tt7379170",6,9
"tt7379872",5.1,1975
"tt7380016",5.7,105
"tt7380366",5.2,4034
"tt7380596",8.8,7
"tt7380832",3,11
"tt7380852",1.3,8
"tt7381348",8.1,72
"tt7381612",5.6,28
"tt7382936",6.6,404
"tt7383364",1.3,11
"tt7383372",4.2,9
"tt7383388",3.1,12
"tt7383394",6.6,11
"tt7383468",4.2,8
"tt7383524",7.9,14
"tt7383584",3.5,11
"tt7383622",2.6,16
"tt7383626",9.1,53
"tt7383658",8.4,2023
"tt7383784",7.1,25
"tt7384838",7,10
"tt7385022",8.8,10
"tt7385908",8.4,43
"tt7386172",7,12
"tt7386208",6.7,29
"tt7386598",8.3,221
"tt7386600",7,59
"tt7386654",8.3,67
"tt7386688",2.2,7
"tt7386702",1.4,13
"tt7386778",9.1,18
"tt7386850",8.1,11
"tt7387200",8.4,19
"tt7387216",8.2,14
"tt7387350",6.1,479
"tt7387980",7.1,17
"tt7388242",7,6
"tt7388432",5.8,7
"tt7388652",7.4,185
"tt7389694",6.6,56
"tt7389758",7.4,42
"tt7390284",5.9,168
"tt7390596",3.8,873
"tt7390750",7.2,83
"tt7391118",7.2,6
"tt7391516",9.5,7
"tt7391648",9,90
"tt7392078",7.3,72
"tt7392140",8,22
"tt7392222",4.1,1010
"tt7393142",8.8,59
"tt7394380",7.7,8
"tt7394666",8,13
"tt7395586",7.9,86
"tt7395798",5.1,31
"tt7395944",8.3,621
"tt7395992",6.8,4947
"tt7396326",5.4,10
"tt7396412",7.6,838
"tt7397288",8.1,52
"tt7397604",6.2,69
"tt7397944",8.3,66
"tt7397968",8.2,8
"tt7400288",9.2,5
"tt7400340",8.2,16
"tt7400374",6.8,10
"tt7400384",8.2,30
"tt7401034",6.2,7
"tt7401088",8.9,11
"tt7401162",7.3,97
"tt7401428",6.3,39
"tt7401482",6.4,110
"tt7401516",6,25
"tt7401524",7.9,922
"tt7401636",7.8,36
"tt7401768",7.4,139
"tt7401888",8.7,6
"tt7402414",7.9,109
"tt7402546",7.2,44
"tt7403478",7.7,15
"tt7403736",6,14592
"tt7404860",4.3,16
"tt7405210",4.8,16
"tt7405602",6.8,17
"tt7406320",8.1,2427
"tt7406334",7.4,6148
"tt7406344",2.4,263
"tt7406432",3.9,318
"tt7406792",7,8
"tt7407006",7.2,10
"tt7407674",1.2,12
"tt7407690",3.8,16
"tt7407724",6.3,11
"tt7407732",6.6,10
"tt7407778",9.2,6
"tt7408430",5.7,229
"tt7409154",8.1,9
"tt7410298",4.4,12
"tt7410352",6.4,615
"tt7410436",4.6,24
"tt7411098",7.2,1733
"tt7411444",6.4,904
"tt7411686",7.2,78
"tt7411714",6.7,80
"tt7411876",6,9
"tt7411912",7.4,14
"tt7412392",8.2,6
"tt7412482",6.7,8004
"tt7413448",6.9,6168
"tt7413936",8.3,7
"tt7414204",8.5,243
"tt7414406",7.6,12976
"tt7414954",6.8,2745
"tt7415066",5.8,1021
"tt7415686",9.3,1242
"tt7415836",5,22
"tt7415970",7,13
"tt7416214",8.2,11
"tt7416892",8.6,162
"tt7418012",4,9
"tt7418522",5.7,10
"tt7418688",6.7,89
"tt7420880",5.9,215
"tt7421486",3.4,12
"tt7422600",7.2,36
"tt7422812",7.1,426
"tt7422870",7.5,27
"tt7423096",5.4,37
"tt7423198",5,264
"tt7423218",7.9,31
"tt7423322",6.8,4098
"tt7423526",8.1,13
"tt7423538",7.3,64082
"tt7424172",6.6,272
"tt7424250",8,126
"tt7424936",7.7,65
"tt7425148",6.1,11
"tt7425306",5,532
"tt7425358",7.8,25
"tt7425366",7.8,315
"tt7425376",6.4,9
"tt7425552",7.5,45
"tt7425626",6.4,36
"tt7426142",6.6,88
"tt7427518",7.6,72
"tt7428024",8.8,6
"tt7428026",7,19
"tt7428106",7.4,580
"tt7428488",7.4,504
"tt7428526",9.3,13
"tt7428770",7.6,168
"tt7428796",6.2,162
"tt7428834",6.6,1655
"tt7428922",8.3,12
"tt7429246",8.2,21
"tt7430684",7.4,92
"tt7431022",7.5,108
"tt7431768",7,271
"tt7431790",5.7,1270
"tt7431968",5,138
"tt7431994",7.5,17503
"tt7434672",8.7,9
"tt7435134",8.1,18
"tt7435276",7.2,41
"tt7435298",3,25
"tt7435580",7.6,79
"tt7439462",5.5,14
"tt7439546",7.9,92
"tt7439552",3.5,387
"tt7439554",4.9,22
"tt7439560",6.4,174
"tt7439928",4.9,48
"tt7439980",7.7,48
"tt7440274",8.3,1833
"tt7440366",6.6,1771
"tt7440620",7.1,324
"tt7440706",7.6,12
"tt7440726",7.6,60850
"tt7440732",7.9,3595
